time CaMKII* CaMKII6 CaMKII7 PP1
3760 0 100 0.0 0
3765 0 100 0.0 4
3770 0 100 0.0 4
3775 0 100 0.0 5
3780 0 100 0.0 2
3785 0 100 0.0 6
3790 0 100 0.0 1
3795 0 100 0.0 0
3800 0 100 0.0 3
3805 0 100 0.0 1
3810 0 100 0.0 3
3815 0 100 0.0 5
3820 0 100 0.0 3
3825 0 100 0.0 3
3830 0 100 0.0 2
3835 0 100 0.0 5
3840 0 100 0.0 6
3845 0 100 0.0 2
3850 0 100 0.0 1
3855 0 100 0.0 0
3860 0 100 0.0 6
3865 0 100 0.0 3
3870 0 100 0.0 1
3875 0 100 0.0 0
3880 0 100 0.0 1
3885 0 100 0.0 3
3890 0 100 0.0 3
3895 0 100 0.0 5
3900 0 100 0.0 2
3905 0 100 0.0 0
3910 0 100 0.0 1
3915 0 100 0.0 5
3920 0 100 0.0 5
3925 0 100 0.0 2
3930 0 100 0.0 4
3935 0 100 0.0 7
3940 0 100 0.0 1
3945 0 100 0.0 3
3950 0 100 0.0 4
3955 0 100 0.0 2
3960 0 100 0.0 4
3965 0 100 0.0 0
3970 0 100 0.0 0
3975 0 100 0.0 1
3980 0 100 0.0 5
3985 0 100 0.0 2
3990 0 100 0.0 6
3995 0 100 0.0 0
4000 0 100 0.0 1
4005 63 100 0.0 1
4010 75 100 0.0 0
4015 82 100 0.0 0
4020 75 100 0.0 1
4025 76 100 0.0 0
4030 70 100 0.0 0
4035 66 100 0.0 0
4040 58 100 0.0 3
4045 49 100 0.0 4
4050 47 100 0.0 2
4055 34 100 0.0 1
4060 34 100 0.0 0
4065 29 100 0.0 1
4070 24 100 0.0 0
4075 19 100 0.0 1
4080 18 100 0.0 3
4085 13 100 0.0 1
4090 11 100 0.0 2
4095 9 100 0.0 1
4100 9 100 0.0 3
4105 6 100 0.0 1
4110 6 100 0.0 1
4115 6 100 0.0 0
4120 6 100 0.0 1
4125 6 100 0.0 3
4130 4 100 0.0 0
4135 4 100 0.0 1
4140 2 100 0.0 1
4145 2 100 0.0 4
4150 2 100 0.0 2
4155 2 100 0.0 6
4160 2 100 0.0 1
4165 2 100 0.0 5
4170 2 100 0.0 3
4175 2 100 0.0 2
4180 2 100 0.0 5
4185 2 100 0.0 5
4190 2 100 0.0 3
4195 2 100 0.0 3
4200 2 100 0.0 5
4205 0 100 0.0 3
4210 1 100 0.0 4
4215 1 100 0.0 1
4220 1 100 0.0 4
4225 0 100 0.0 0
4230 0 100 0.0 0
4235 0 100 0.0 2
4240 0 100 0.0 3
4245 0 100 0.0 0
4250 0 100 0.0 4
4255 0 100 0.0 3
4260 0 100 0.0 1
4265 0 100 0.0 2
4270 0 100 0.0 1
4275 0 100 0.0 1
4280 0 100 0.0 3
4285 0 100 0.0 2
4290 0 100 0.0 2
4295 0 100 0.0 2
4300 0 100 0.0 1
4305 0 100 0.0 3
4310 0 100 0.0 3
4315 0 100 0.0 1
4320 0 100 0.0 6
