n1D1e-11,n1D1e-11-std,time,n2D1e-11,n2D1e-11-std,n10D1e-11,n10D1e-11-std,n20D1e-11,n20D1e-11-std,n100D1e-11,n100D1e-11-std,n1D1e-12,n1D1e-12-std,n2D1e-12,n2D1e-12-std,n10D1e-12,n10D1e-12-std,n20D1e-12,n20D1e-12-std,n100D1e-12,n100D1e-12-std,n1D1e-13,n1D1e-13-std,n2D1e-13,n2D1e-13-std,n10D1e-13,n10D1e-13-std,n20D1e-13,n20D1e-13-std,n100D1e-13,n100D1e-13-std,n1D1e-15,n1D1e-15-std,n2D1e-15,n2D1e-15-std,n10D1e-15,n10D1e-15-std,n20D1e-15,n20D1e-15-std,n100D1e-15,n100D1e-15-std,n1D1e-16,n1D1e-16-std,n2D1e-16,n2D1e-16-std,n10D1e-16,n10D1e-16-std,n20D1e-16,n20D1e-16-std,n100D1e-16,n100D1e-16-std,n1D1e-18,n1D1e-18-std,n2D1e-18,n2D1e-18-std,n10D1e-18,n10D1e-18-std,n20D1e-18,n20D1e-18-std,n100D1e-18,n100D1e-18-std
0.0,0.0,0.92,0.1,0.30000000000000004,0.3,0.45825756949558394,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.2,0.4000000000000001,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.7,0.6403124237432849,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.93,0.1,0.30000000000000004,0.3,0.45825756949558394,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.7,0.6403124237432849,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9400000000000001,0.1,0.30000000000000004,0.3,0.45825756949558394,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.7,0.6403124237432849,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9500000000000001,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.7,0.6403124237432849,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.96,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.7,0.6403124237432849,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.97,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.7,0.6403124237432849,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.98,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.6,0.66332495807108,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.99,0.0,0.0,0.3,0.45825756949558394,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.6,0.66332495807108,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.6,0.66332495807108,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.01,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.6,0.66332495807108,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.02,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.6,0.66332495807108,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.03,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.04,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.4,0.48989794855663565,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.05,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.06,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.07,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.08,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.09,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.7,0.6403124237432848,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.1,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.11,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.12,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.1300000000000001,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.1400000000000001,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.1500000000000001,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.16,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.17,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.30000000000000004,0.2,0.4000000000000001,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.5,0.5,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.18,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.2,0.4000000000000001,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.19,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.2,0.4000000000000001,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.2,0.4000000000000001,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.1,0.30000000000000004,0.4,0.48989794855663565,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.21,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.2,0.4000000000000001,0.2,0.4000000000000001,0.3,0.45825756949558405,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.22,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.23,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.24,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.25,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.26,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.27,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.28,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.29,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.6,0.66332495807108,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.3,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.1,0.30000000000000004,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.5,0.5,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.31,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.1,0.30000000000000004,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.5,0.5,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.32,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.1,0.30000000000000004,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.5,0.5,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.33,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.1,0.30000000000000004,0.1,0.30000000000000004,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558394,0.5,0.5,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,0.3,0.45825756949558405,0.3,0.45825756949558394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
